customer_id,start_day,day1,day2,day3,day4,day5,day6,day7,day8,day9,day10,day11,day12,day13,day14,future_redemptions
11134186,saturday,session300,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11135092,saturday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11138487,sunday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11095280,wednesday,verifyfunded,engagefunded,gap,session0,gap,session0,gap,gap,gap,gap,session100,gap,gap,gap,0
11139393,sunday,gap,session100,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11139783,sunday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11139888,sunday,session200,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11105193,thursday,gap,gap,gap,session200,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11143387,sunday,session0,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11143398,sunday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11100772,thursday,gap,gap,verifyfunded,verifyfunded,session600,engageselffunded,session1900,session300,session200,gap,gap,session500,session200,gap,2
11135876,saturday,engagefunded,session300,gap,verifyfunded,engagefunded,verifyselffunded,engagefunded,session700,verifyfunded,session1300,verifyselffunded,gap,session2000,gap,6
11157678,monday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11156787,monday,verifyfunded,session200,verifyselffunded,engagefunded,verifyfunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,13
11170975,tuesday,session400,gap,session500,verifyfunded,session400,session400,session100,gap,session100,gap,gap,gap,gap,gap,2
11118977,friday,gap,gap,gap,gap,gap,gap,session700,gap,gap,gap,gap,gap,gap,gap,1
11087281,wednesday,verifyfunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11091189,wednesday,engagefunded,verifyfunded,gap,gap,session0,gap,engagefunded,gap,gap,gap,gap,gap,gap,gap,0
11091288,wednesday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11092576,wednesday,session1300,gap,gap,gap,session900,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11092886,wednesday,verifyselffunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11095185,wednesday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11095577,wednesday,session400,session100,session100,session100,gap,session200,gap,session0,gap,gap,gap,gap,gap,gap,0
11096877,wednesday,session100,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11108379,thursday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11109679,thursday,session100,gap,gap,gap,gap,gap,gap,gap,gap,gap,session200,gap,gap,gap,0
11110973,thursday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11114293,friday,session0,session200,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11117997,friday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11119292,friday,session200,gap,gap,gap,gap,gap,gap,session0,gap,gap,gap,engagefunded,gap,gap,0
11122175,friday,gap,session0,gap,session300,session0,session100,gap,gap,gap,gap,gap,gap,gap,gap,0
11128490,saturday,engagefunded,session100,session500,gap,gap,gap,gap,engagefunded,gap,gap,gap,gap,gap,gap,0
11128593,saturday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11132375,saturday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11132980,saturday,session0,gap,gap,session0,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11140773,sunday,session0,gap,session100,gap,gap,gap,session0,gap,gap,gap,gap,gap,gap,gap,0
11143676,sunday,session200,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11148373,sunday,session400,gap,gap,gap,gap,gap,gap,session500,gap,gap,gap,gap,gap,gap,0
11149171,sunday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11149681,sunday,session700,session100,session200,session400,gap,gap,engagefunded,gap,gap,gap,gap,gap,gap,gap,0
11150675,sunday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11153787,monday,session400,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11154978,monday,session600,gap,session0,session100,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11154994,monday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11155693,monday,session1000,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11147490,sunday,verifyfunded,session200,session100,gap,gap,gap,session100,gap,session400,gap,gap,gap,gap,gap,0
11159280,monday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11159576,monday,session400,gap,gap,gap,gap,gap,gap,session800,gap,gap,session400,gap,gap,gap,0
11159892,monday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11161471,monday,engagefunded,engagefunded,gap,session0,gap,gap,session0,gap,gap,gap,gap,gap,gap,gap,0
11160580,monday,gap,verifyselffunded,gap,gap,gap,gap,session200,gap,gap,session0,gap,gap,gap,gap,3
11173186,tuesday,engagefunded,session200,gap,gap,gap,verifyselffunded,gap,gap,gap,gap,engageselffunded,gap,gap,gap,1
11129797,saturday,verifyfunded,verifyselffunded,session200,session200,verifyselffunded,gap,gap,verifyfunded,session500,session200,session300,session800,gap,gap,2
11145980,sunday,session2500,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,session1200,gap,2
11112591,friday,gap,gap,session100,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,engagefunded,gap,0
11169784,tuesday,verifyfunded,session200,gap,engageselffunded,gap,session0,gap,session100,gap,gap,engagefunded,session100,verifyfunded,gap,1
11171475,tuesday,verifyselffunded,gap,verifyfunded,gap,gap,gap,gap,engagefunded,verifyfunded,gap,verifyfunded,gap,gap,gap,0
11093286,wednesday,verifyfunded,session100,gap,verifyfunded,gap,gap,session2200,gap,gap,gap,gap,engageselffunded,session600,gap,5
11095479,wednesday,gap,gap,gap,verifyselffunded,session100,gap,engagefunded,session200,gap,gap,gap,gap,gap,gap,4
11144276,sunday,engagefunded,gap,gap,gap,gap,session0,gap,gap,gap,gap,gap,gap,session100,gap,0
11129690,saturday,session400,gap,verifyselffunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,engagefunded,0
11144677,sunday,engagefunded,gap,gap,gap,gap,gap,gap,verifyfunded,gap,gap,session100,session0,engagefunded,verifyselffunded,0
11142697,sunday,engageselffunded,gap,gap,gap,gap,gap,gap,session0,gap,gap,gap,gap,gap,engageselffunded,0
11113883,friday,verifyselffunded,gap,gap,gap,gap,verifyfunded,gap,gap,session300,verifyselffunded,gap,gap,gap,gap,9
11159087,monday,engageselffunded,gap,gap,session100,gap,gap,gap,session0,gap,gap,gap,gap,gap,gap,0
11102384,thursday,gap,gap,gap,gap,gap,gap,gap,gap,gap,session400,gap,gap,gap,gap,1
11139673,sunday,engagefunded,session200,session0,gap,gap,gap,gap,gap,session0,gap,session100,gap,gap,gap,1
11145388,sunday,session300,gap,gap,gap,gap,gap,gap,engageselffunded,verifyselffunded,gap,gap,session100,verifyselffunded,gap,0
11103175,thursday,session700,gap,gap,session600,verifyselffunded,gap,session800,session100,verifyselffunded,gap,session0,gap,gap,gap,1
11157199,monday,session400,gap,gap,gap,gap,gap,gap,session200,gap,gap,gap,gap,gap,gap,1
11134376,saturday,verifyselffunded,verifyselffunded,session100,session0,engagefunded,gap,engageselffunded,verifyfunded,gap,gap,gap,gap,session0,gap,1
11144885,sunday,verifyselffunded,gap,gap,gap,gap,session300,gap,gap,gap,gap,gap,gap,gap,gap,0
11162696,monday,session1000,gap,gap,gap,gap,session500,gap,verifyselffunded,engagefunded,session400,session100,engageselffunded,session100,gap,0
11147980,sunday,gap,gap,gap,gap,gap,gap,gap,session1000,verifyfunded,gap,gap,gap,gap,gap,4
11110091,thursday,verifyfunded,gap,engageselffunded,verifyselffunded,session400,gap,gap,gap,session0,session200,verifyselffunded,engageselffunded,gap,gap,0
11159691,monday,engagefunded,engagefunded,engagefunded,session100,verifyfunded,verifyfunded,verifyfunded,session500,engagefunded,engagefunded,engagefunded,verifyfunded,verifyfunded,gap,6
11174476,tuesday,engagefunded,gap,gap,verifyfunded,session300,session200,gap,gap,gap,engagefunded,engagefunded,gap,gap,gap,2
11116678,friday,session800,gap,gap,engagefunded,gap,gap,session300,engagefunded,engagefunded,session200,gap,gap,engagefunded,verifyfunded,15
11170786,tuesday,session900,session300,gap,session400,gap,gap,gap,session300,gap,gap,session100,session1000,gap,gap,1
11169187,tuesday,verifyselffunded,gap,gap,gap,session3600,gap,gap,gap,gap,gap,gap,gap,gap,gap,3
11174995,tuesday,session1100,session100,session300,engagefunded,verifyfunded,engageselffunded,session100,verifyfunded,session700,verifyselffunded,session1300,gap,session400,gap,11
11095273,wednesday,verifyselffunded,verifyfunded,session100,verifyfunded,engageselffunded,engagefunded,verifyselffunded,gap,engagefunded,gap,verifyfunded,session200,session100,verifyfunded,1
11143485,sunday,engagefunded,engagefunded,gap,session1300,verifyfunded,session300,engagefunded,verifyfunded,engageselffunded,session200,verifyfunded,verifyfunded,engagefunded,verifyfunded,19
11168873,tuesday,verifyfunded,gap,gap,gap,engageselffunded,gap,gap,gap,session200,gap,gap,session100,verifyselffunded,gap,1
11120694,friday,engagefunded,engagefunded,verifyselffunded,gap,session0,engagefunded,session100,gap,verifyselffunded,engagefunded,verifyfunded,engagefunded,engagefunded,gap,0
11164294,monday,engagefunded,verifyfunded,gap,session100,session300,session900,session100,gap,session200,session100,verifyfunded,gap,verifyfunded,gap,0
11096783,wednesday,verifyselffunded,gap,session700,verifyfunded,engagefunded,session300,gap,gap,gap,gap,gap,session100,engageselffunded,gap,0
11087698,wednesday,verifyfunded,engagefunded,session100,engagefunded,gap,gap,session100,gap,gap,gap,gap,session200,gap,gap,0
11132385,saturday,engagefunded,gap,gap,session0,session100,gap,gap,session0,verifyselffunded,gap,gap,session0,session0,gap,1
11146897,sunday,verifyfunded,gap,gap,gap,session100,gap,session100,gap,gap,gap,session0,gap,gap,verifyselffunded,1
11115186,friday,verifyselffunded,session100,session100,gap,engageselffunded,session300,gap,gap,gap,session100,gap,gap,gap,gap,2
11128181,saturday,session200,gap,session100,gap,gap,gap,gap,session100,gap,gap,gap,gap,engagefunded,verifyselffunded,4
11086094,wednesday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11086782,wednesday,session200,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11085995,wednesday,gap,gap,gap,gap,engageselffunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11088575,wednesday,session1000,gap,session100,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11089171,wednesday,engagefunded,gap,gap,gap,gap,gap,gap,session0,gap,gap,gap,session0,gap,gap,0
11089181,wednesday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11089888,wednesday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11090282,wednesday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11093189,wednesday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11094877,wednesday,engagefunded,gap,session100,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11097091,wednesday,verifyfunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11097184,wednesday,session300,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,session200,gap,gap,0
11097675,wednesday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11098290,thursday,session100,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11102184,thursday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11104792,thursday,session700,gap,session100,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11106683,thursday,verifyselffunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11109296,thursday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11110995,thursday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11111099,thursday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11114098,friday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11114794,friday,session100,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11117990,friday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11119074,friday,session400,session100,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11122884,friday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11124177,saturday,gap,gap,session0,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11129592,saturday,session400,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11130195,saturday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11134398,saturday,session700,session100,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11138084,sunday,session300,gap,gap,session100,gap,gap,gap,session0,gap,gap,session0,gap,gap,gap,0
11099494,thursday,engagefunded,gap,gap,session0,gap,session0,gap,session100,gap,gap,gap,gap,gap,gap,0
11137373,sunday,verifyselffunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11139171,sunday,session800,session300,engagefunded,gap,gap,gap,gap,gap,gap,session100,session200,gap,gap,gap,0
11141081,sunday,session200,gap,gap,session0,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11141083,sunday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11141182,sunday,session1000,gap,session100,session0,session0,session0,gap,session0,gap,gap,gap,gap,session100,gap,0
11141592,sunday,verifyfunded,session1000,session300,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11143090,sunday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11145884,sunday,session300,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11153691,monday,session300,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11153785,monday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11154478,monday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11155079,monday,session200,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11143472,sunday,gap,session100,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11145475,sunday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11145687,sunday,engagefunded,gap,gap,session0,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11149080,sunday,engagefunded,session3600,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11149292,sunday,engagefunded,gap,gap,gap,gap,gap,session0,gap,gap,gap,gap,gap,gap,gap,0
11149788,sunday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11162485,monday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11164099,monday,engagefunded,session300,gap,gap,gap,gap,session400,gap,gap,gap,gap,gap,gap,gap,0
11165377,monday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11170588,tuesday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11170981,tuesday,session400,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11166873,tuesday,verifyselffunded,gap,session0,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11175199,tuesday,session100,gap,gap,gap,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11175371,tuesday,session400,gap,gap,gap,gap,gap,gap,session3600,gap,gap,gap,gap,gap,gap,0
11175775,tuesday,engageselffunded,gap,session0,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11177973,tuesday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11179396,tuesday,engagefunded,gap,gap,session0,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11179475,tuesday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11135297,saturday,session300,session100,gap,session0,gap,session600,session100,session0,gap,gap,gap,session100,gap,gap,0
11134777,saturday,engagefunded,gap,gap,gap,gap,gap,gap,engagefunded,gap,gap,gap,gap,gap,gap,0
11168888,tuesday,session100,gap,gap,gap,session0,engagefunded,gap,gap,session0,gap,gap,gap,gap,gap,0
11112673,friday,session1100,gap,gap,gap,session200,session600,session0,session200,verifyfunded,session300,session200,session0,gap,gap,1
11104280,thursday,verifyfunded,session600,gap,session200,gap,gap,gap,gap,gap,gap,session300,verifyselffunded,gap,gap,0
11133386,saturday,engagefunded,gap,gap,gap,gap,gap,gap,verifyselffunded,session100,gap,gap,gap,session200,gap,0
11131278,saturday,session2400,gap,gap,gap,gap,gap,session0,gap,gap,gap,session300,gap,gap,gap,0
11147574,sunday,engagefunded,verifyfunded,gap,gap,session100,session0,gap,gap,gap,gap,gap,session0,session0,gap,0
11157182,monday,session300,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,session0,gap,gap,0
11173284,tuesday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,engageselffunded,gap,0
11139497,sunday,engagefunded,session100,gap,gap,gap,gap,gap,session0,gap,gap,gap,gap,gap,gap,0
11119095,friday,session100,gap,gap,gap,gap,gap,gap,gap,gap,gap,session200,gap,gap,gap,1
11133572,saturday,verifyselffunded,gap,gap,session100,session100,gap,gap,verifyselffunded,gap,gap,gap,gap,gap,verifyselffunded,0
11102277,thursday,engagefunded,session100,session0,session100,gap,gap,gap,gap,gap,gap,gap,gap,session0,gap,1
11129386,saturday,verifyfunded,gap,session100,gap,gap,gap,gap,session100,session300,verifyselffunded,verifyfunded,engageselffunded,session500,engagefunded,2
11177672,tuesday,engageselffunded,gap,gap,engageselffunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,1
11087872,wednesday,gap,verifyselffunded,gap,gap,session300,gap,gap,gap,session100,gap,gap,gap,gap,gap,0
11140782,sunday,verifyselffunded,session100,session100,gap,gap,gap,gap,gap,gap,session300,gap,gap,engagefunded,gap,0
11157280,monday,session500,gap,gap,session2200,engageselffunded,verifyselffunded,verifyfunded,session400,session200,engageselffunded,gap,session100,gap,gap,3
11127496,saturday,session500,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11174072,tuesday,engagefunded,session300,gap,gap,session200,gap,session0,gap,gap,gap,session300,gap,gap,gap,0
11133794,saturday,session100,session0,verifyfunded,gap,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11107994,thursday,session300,engagefunded,verifyfunded,gap,gap,gap,gap,verifyselffunded,gap,gap,session100,gap,gap,gap,0
11169398,tuesday,engagefunded,engagefunded,gap,gap,verifyselffunded,gap,gap,gap,gap,gap,gap,gap,session100,gap,2
11173584,tuesday,verifyselffunded,session700,gap,engagefunded,gap,gap,engagefunded,gap,gap,gap,gap,gap,gap,gap,2
11089088,wednesday,session300,gap,gap,gap,session0,gap,gap,gap,session200,gap,gap,gap,gap,gap,4
11162174,monday,gap,session0,gap,gap,gap,gap,gap,gap,gap,session0,gap,gap,gap,gap,0
11162688,monday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11166474,monday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11169395,tuesday,session200,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11095498,wednesday,engagefunded,gap,gap,session0,gap,session200,gap,gap,gap,gap,gap,gap,gap,gap,0
11172888,tuesday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11174693,tuesday,session200,gap,gap,gap,gap,gap,gap,gap,session0,gap,gap,gap,gap,gap,0
11175378,tuesday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11179174,tuesday,session200,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11122282,friday,session100,gap,gap,gap,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11130382,saturday,engagefunded,session0,session300,gap,session100,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11151680,sunday,engagefunded,gap,session300,verifyfunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11100585,thursday,session1100,engagefunded,session200,session0,gap,gap,gap,session400,gap,gap,gap,gap,gap,gap,0
11149877,sunday,session300,gap,gap,session800,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11120382,friday,engageselffunded,gap,gap,gap,engageselffunded,verifyselffunded,gap,gap,verifyfunded,gap,gap,session500,session0,gap,1
11126371,saturday,session400,gap,gap,gap,session0,gap,gap,gap,gap,gap,session0,session0,engagefunded,gap,0
11168280,tuesday,session600,gap,gap,engageselffunded,session0,gap,gap,session0,session100,gap,gap,gap,gap,gap,0
11095880,wednesday,session100,gap,gap,gap,gap,gap,engagefunded,gap,gap,gap,gap,gap,gap,engagefunded,0
11098679,thursday,engagefunded,gap,gap,gap,gap,gap,gap,session0,gap,gap,gap,gap,gap,gap,0
11132497,saturday,session1100,gap,gap,session0,gap,engagefunded,verifyfunded,session3300,session0,gap,gap,gap,gap,gap,3
11121689,friday,session200,gap,gap,session300,gap,gap,gap,session100,gap,gap,gap,gap,verifyselffunded,gap,0
11134889,saturday,verifyfunded,verifyfunded,gap,gap,session600,gap,gap,gap,gap,gap,gap,gap,gap,gap,1
11167274,tuesday,gap,gap,gap,verifyselffunded,session800,gap,gap,gap,verifyselffunded,session0,gap,gap,gap,gap,0
11156896,monday,verifyfunded,session200,session200,gap,gap,gap,gap,gap,verifyselffunded,gap,gap,engageselffunded,gap,gap,0
11103971,thursday,session100,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11120873,friday,gap,gap,engagefunded,gap,gap,session0,gap,gap,gap,gap,gap,gap,gap,gap,1
11159589,monday,session400,session0,gap,gap,gap,gap,gap,gap,gap,session0,engagefunded,gap,gap,gap,0
11168575,tuesday,session300,gap,gap,gap,verifyselffunded,gap,gap,gap,gap,gap,gap,gap,session100,gap,1
11147471,sunday,verifyfunded,gap,session0,session300,gap,gap,gap,session0,gap,gap,session3600,session500,session0,gap,0
11139986,sunday,verifyfunded,gap,gap,gap,gap,session200,session3600,session0,gap,gap,gap,gap,gap,gap,0
11137781,sunday,gap,gap,session700,gap,gap,gap,engagefunded,verifyfunded,engageselffunded,verifyselffunded,session300,gap,session100,gap,12
11175179,tuesday,gap,gap,gap,gap,gap,gap,gap,gap,engagefunded,session0,gap,gap,gap,gap,2
11150972,sunday,engagefunded,gap,session400,engagefunded,gap,gap,engagefunded,session100,engagefunded,gap,session400,session500,gap,verifyfunded,8
11107991,thursday,engagefunded,verifyfunded,session300,engageselffunded,session0,engagefunded,session0,verifyselffunded,gap,session300,verifyfunded,session100,engagefunded,engageselffunded,0
11111085,thursday,session100,gap,gap,engagefunded,session100,gap,gap,session0,gap,gap,session0,gap,gap,gap,0
11156999,monday,engagefunded,session300,session300,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11122896,friday,verifyfunded,gap,gap,gap,verifyfunded,verifyfunded,verifyfunded,session300,engagefunded,session1300,session100,session200,gap,gap,2
11172093,tuesday,engagefunded,session400,gap,gap,gap,gap,gap,session200,gap,gap,gap,gap,gap,gap,0
11133796,saturday,engagefunded,engagefunded,gap,session0,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11104775,thursday,engagefunded,session0,engageselffunded,session100,gap,session0,gap,gap,gap,gap,gap,gap,gap,gap,0
11162481,monday,session300,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11164077,monday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11165098,monday,verifyselffunded,session300,session100,gap,gap,gap,gap,session0,gap,gap,gap,gap,gap,gap,0
11168071,tuesday,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11169186,tuesday,session400,gap,gap,gap,session0,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11135589,saturday,session500,session100,verifyselffunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11172090,tuesday,engagefunded,session300,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11176483,tuesday,session100,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11148677,sunday,session200,verifyselffunded,session300,session200,gap,gap,gap,gap,gap,gap,session100,session0,gap,gap,0
11176378,tuesday,engagefunded,session0,gap,gap,gap,engageselffunded,gap,gap,gap,gap,gap,gap,gap,gap,0
11172698,tuesday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11119577,friday,engagefunded,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,0
11133496,saturday,engagefunded,gap,gap,gap,gap,gap,gap,session0,verifyselffunded,session300,gap,session0,session0,gap,0
11087778,wednesday,verifyfunded,gap,gap,gap,session500,session100,gap,gap,gap,gap,gap,gap,gap,gap,0
11096578,wednesday,session600,gap,verifyselffunded,verifyselffunded,session100,verifyselffunded,session0,gap,gap,session200,session0,gap,gap,gap,0
11177087,tuesday,verifyfunded,session0,gap,session300,gap,gap,gap,gap,gap,gap,verifyfunded,gap,gap,gap,0
11096081,wednesday,verifyselffunded,engagefunded,session300,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,gap,1
11162885,monday,gap,gap,gap,gap,gap,gap,gap,gap,gap,engagefunded,verifyfunded,engagefunded,gap,gap,0
11179292,tuesday,engagefunded,session0,engagefunded,session0,session0,verifyfunded,gap,session0,gap,gap,verifyfunded,gap,session0,engagefunded,1
11137083,saturday,session400,gap,gap,gap,gap,gap,gap,gap,engagefunded,gap,gap,gap,gap,gap,0
11145782,sunday,session200,gap,engagefunded,gap,gap,gap,gap,verifyfunded,session700,gap,gap,session100,gap,gap,0
11179273,tuesday,verifyselffunded,gap,gap,session0,gap,engageselffunded,verifyselffunded,gap,gap,session100,session0,gap,gap,gap,2
11163175,monday,verifyselffunded,session400,session200,engagefunded,session100,verifyselffunded,session300,session200,session100,session0,session200,session0,engagefunded,engageselffunded,0
